Title,authors
"Constantine: The Hellblazer Collection (John Constantine, Hellblazer)","['Steven T. Seagle', 'Jamie Delano', 'Neil Gaiman', 'Garth Ennis']"
Control Theory from the Geometric Viewpoint (Encyclopaedia of Mathematical Sciences),"['M. I. Zelikin', 'Andrei A. Agrachev', 'Yuri Sachkov', 'Yuri L. Sachkov']"
"Rose of the Prophet, Volume III: The Prophet of Akhran","['Margaret Weis', 'Tracy Hickman']"
Bhikkhu Desciple of the Buddha,"['Nyanaponika', 'Hellmuth Hecker']"
Seasoned by Salt: A Historical Album of the Outer Banks,['Rodney Barfield']
Finding the Walls of Troy: Frank Calvert and Heinrich Schliemann at Hisarlik,['Susan Heuck Allen']
Discourses on Livy,['Niccolò Machiavelli']
The Priestly Sins: A Novel,['Andrew M. Greeley']
Texts and Contexts (4th Edition),['Steven Lynn']
The Supernaturalist,['Eoin Colfer']
How Mrs. Claus Saved Christmas,['Jeff Guinn']
Piper at the Gate,['Mary Stanton']
Java for ColdFusion Developers,['Eben Hewitt']
Magic and mystery in Tibet,['Madame Alexandra David-Neel']
The Villagers,['Jorge Icaza']
Beadwork (Shire Library),"['Philip M. Peek', 'Kwesi Yankah']"
Together is All We Need (Shenandoah Sisters #4),['Michael Phillips']
The Rocky Mountain Moving Picture Association: A Novel,['Loren D. Estleman']
Natural Choices for Women's Health: How the Secrets of Natural and Chinese Medicine Can Create a Lifetime of Wellness,['Laurie Steelsmith']
How to Start and Produce a Magazine or Newsletter,['Gordon Woolf']
Applied Logistic Regression (Wiley Series in Probability and Statistics),"['David W. Hosmer, Jr.', 'Stanley Lemeshow', 'Rodney X. Sturdivant']"
Odd Thomas,['Dean Koontz']
Smart Home Hacks: Tips & Tools for Automating Your House,['Gordon Meyer']
Visual Basic(R) .NET Power Coding,['Paul Kimmel']
Our Dogs: A Century of Images and Words from the AKC Gazette,['American Kennel Club']
Harbor Nights (Zebra Contemporary Romance),['Marcia Evanick']
The Control of Nature,['John McPhee']
Commodore Perry in the Land of the Shogun,['Rhoda Blumberg']
What Would Betty Do? How to Succeed at the Expense of Others in This World--and the Next,['Paul Bradley']
Coyote Wind and Specimen Song: The First Two Montana Mysteries Featuring Gabriel Du Pre,['Peter Bowen']
Blaise Pascal: Reasons of the Heart (Library of Religious Biography Series),"[""Marvin Richard O'Connell""]"
Whispers of Moonlight (Rocky Mountain Memories #2),['Lori Wick']
The Vice Guide to Sex and Drugs and Rock and Roll,"['Suroosh Alvi', 'Gavin McInnes', 'Shane Smith']"
The Deming Management Method,['Mary Walton']
Billy and Blaze,['C.W. Anderson']
The Small Back Room,['Nigel Balchin']
Wolf Star,['Tanith Lee']
Alice's adventures in wonderland: And Through the looking-glass,['Lewis Carroll']
Whiteoaks; A Play,['Mazo De la Roche']
Rawsome!,['Emily von Euw']
WILD HORSE COUN/#17 (Choose Your Own Adventure),['Walter M. Miller (Jr.)']
Jews,['David M. Bader']
Robber Bride,['Margaret Atwood']
Mac Annoyances,['John Rizzo']
Baseball Autograph Database,['Roger Angell']
The Winter Queen,['Nancy Goldstone']
The third Arab-Israeli war,['Jeremy Bowen']
Ramayana: A Tale of Gods and Demons (Mandala Classics),['Ranchor Prime']
"Go Forward, Support! The Rugby of Life",['Rosemary A. Schmidt']
Listen to Your Body: The Wisdom of the Dao,"['Bisong Guo', 'Andrew Powell']"
Curious George's Opposites,['H.A. Rey']
Across the High Lonesome,"[""Louis L'Amour""]"
Mad Love (French Modernist Library),['Andrä Breton']
How the Scots Invented the Modern World: The True Story of How Western Europe's Poorest Nation Created Our World & Everything in It.,['Arthur Herman']
The Epicure's Lament,['Kate Christensen']
The Devil's Blind Spot: Tales from the New Century,"['Alexander Kluge', 'Martin Chalmers']"
Your Life as Story,['Tristine Rainer']
Steel magic,['Andre Norton']
Ringworld,['Larry Niven']
Minimus Secundus Pupil's Book,['Barbara Bell']
Futureland: Nine Stories of an Imminent World,['Walter Mosley']
He Did This Just For You,['Max Lucado']
Wonderful Power: The Story of Ancient Copper Working in the Lake Superior Basin (Great Lakes Books),['Susan R. Martin']
Goody Hall,['Natalie Babbitt']
Just For The Summer,['Jenna Rutland']
The Long Run,['Catriona Menzies-Pike']
Germany (The story of the nations),['Neil MacGregor']
Healing: One Childs Journey,['Brandon Bays']
The Consequences of Ideas: An Overview of Philosophy with R.C. Sproul,['R. C. Sproul']
THE SIEGE OF VIENNA,['John Stoye']
Once In A Lifetime,['Danielle Steel']
Blake,"['William Blake', 'Alfred Kazin']"
Don't Sweat the Small Stuff for Teens (Don't Sweat the Small Stuff (Time Warner)),['Marc McCutcheon']
"Dad by Choice (Maitland Maternity, Book 1)",['Marie Ferrarella']
Mother (Penguin Studio Books),['Vivian Olausen']
Corpus de Crossword (Crossword Mysteries),['Nero Blanc']
The Lost Horse: A Chinese Folktale,['Ed Young']
Windows Graphics Programming: Win32 GDI and DirectDraw (Hewlett-Packard Professional Books),['Feng Yuan']
Precipice,['Toby Ord']
Instant Java,"['John A. Pew', 'Stephen G. Pew']"
Mrs. Jeffries Takes the Stage (Victorian Mystery Ser.),['Emily Brightwell']
The Other America,['Michael Harrington']
"Crashed, Smashed, and Mashed",['Joyce Slayton Mitchell']
The Complete Calvin and Hobbes,['Bill Watterson']
Highland Wishes,['Leanne Burroughs']
Rivers of the Sun,"['Molly Bang', 'Penny Chisholm']"
"St. Francis of Assisi,",['Demi']
Captain Duck,['Jez Alborough']
Mercy Mercy Me,['Michael Eric Dyson']
Cool For You,['Eileen Myles']
Nietzsche: The Birth of Tragedy and Other Writings (Cambridge Texts in the History of Philosophy),"['Friedrich Nietzsche', 'Nietzsche Friedrich', 'Emeritus Professor of Philosophy at the University of Cambridge Raymond Geuss']"
"Life Is a Series of Presentations: 8 Ways to Punch Up Your People Skills at Work, at Home, Anytime, Anywhere",['Tony Jeary']
Walking Drum,"[""Louis L'Amour""]"
Crazy,['Pete Earley']
The adventures of Spider: West African folk tales,['Joyce Cooper Arkhurst']
Dinosaurs' Halloween,['Liza Donnelly']
Writer's Little Instruction Book - Inspiration & Motivation,['H. Jackson Brown']
"Ways with Words: Language, Life and Work in Communities and Classrooms",['Shirley Brice Heath']
Mother Eternal Ann Everlastin's Is Dead,"[""Pat G'Orge-Walker""]"
Unrecounted,['Winfried Georg Sebald']
Angels Watching over Me (Shenandoah Sisters #1),['Julia Durango']
Secret Garden,['Frances Hodgson Burnett']
"Publication Production Using Pagemaker: A guide to using Adobe PageMaker 7 for the production of newspapers, newsletters, magazines and other formatted publications",['Gordon Woolf']
Riding Outside The Lines: International Incidents and Other Misadventures with the Metal Cowboy,['Joe Kurmaskie']
Troublemaker: The Life and History of A.J.P. Taylor,['Kathleen Burk']
Vice Dos and Don'ts: 10 Years of VICE Magazine's Street Fashion Critiques,"['Suroosh Alvi', 'Gavin McInnes', 'Shane Smith']"
'Tis the Season to Be Murdered,"['Fred Hunter', 'Barbara Burnett Smith', 'Walter Satterthwait']"
"Conquest: Cortes, Montezuma, and the Fall of Old Mexico",['Hugh Thomas']
Sew the International Wardrobe for 18-Inch Dolls,['Joan Hinds']
Whispers in the Wind,['Lauraine Snelling']
Antonio,['Antonio Damasio']
Hideaway,['Dean Ray Koontz']
Presumption: An Entertainment,['Julia Barrett']
Monument,['Emmy Laybourne']
The soft machine,['William S. Burroughs']
"Like Mother, Like Daughter (Gilmore Girls, No. 1)",['Catherine Clark']
Cast of Killers (G K Hall Large Print Book Series),['Sidney Kirkpatrick']
Mrs. Jeffries Dusts for Clues (Victorian Mystery Ser.),['Emily Brightwell']
Face Down (Worship Series),['Matt Redman']
Sams Teach Yourself CSS in 24 Hours (Sams Teach Yourself...in 24 Hours),['Michael Moncur']
Shrink Yourself,['Roger Gould']
Saloons of the Old West,['Richard Erdoes']
Every Day's a Holiday : Amusing Rhymes for Happy Times,['Dean Koontz']
Food Irradiation: Principles and Applications,['R. A. Molins']
What Is Gnosticism?,['Karen L. King']
Ultimate Guide to Tae Kwon Do,"['Yeon Hee Park', 'Yeon Hwan Park', 'Jon Gerrard']"
Fire! Fire! Hurry! Hurry!,"['Andrea Zimmerman', 'David Clemesha']"
"Beatrix Potter: Artist, Storyteller and Countrywoman",['Judy Taylor']
The absorbent mind,['Maria Montessori']
Losing Bin Laden: How Bill Clinton's Failures Unleashed Global Terror,['Richard Miniter']
Eunoia,['Christian B\x9ak']
Minor Miracles (Will Eisner Library),['Will Eisner']
Good and Angry: Exchanging Frustration for Character in You and Your Kids!,"['Scott Turansky', 'Joanne Miller']"
Steinberg at the New Yorker,"['Joel Smith', 'Saul Steinberg']"
The Hills of Homicide,"[""Louis L'Amour""]"
Suppressed Inventions and Other Discoveries,['Jonathan Eisen']
The School and Society,['John Dewey']
"Married To The Boss (Maitland Maternity, Book 3)",['Lori Foster']
When the Cheering Stopped,['Gene Smith']
Risking Everything: 110 Poems of Love and Revelation,['Roger Housden']
Firebird & Trans Am Performance Portfolio 1993-2000,['Misty Copeland']
Arch of Triumph,"['Erich Maria Remarque', 'Walter Sorell', 'Denver Lindley']"
Fox Adult Magazine:January 2005,"['Ladson F. Mills, III']"
Treasure Mountain,"[""Louis L'Amour""]"
Antipoems: How to Look Better & Feel Great,['Nicanor Parra']
The Pact: A Love Story,['Jodi Picoult']
Publish Your Own Novel,['Jenna Moreci']
Darkness At Noon,['Arthur Koestler']
IBS Relief: A Complete Approach to Managing Irritable Bowel Syndrome,"['Dawn Burstall', 'T. Michael Vallis', 'Geoffrey K. Turnbull']"
"Wind in the Wires: A Golden Era of Flight, 1909-1939",['Mike Vines']
Plato's Republic,['Plato']
Family Time Bible Storybook: Interactive Bible Stories for Preschoolers and Their Families,"['Gospel Light', 'Gospel Light Publications']"
Blood Orange,['Harriet Tyce']
The Zen Monastic Experience: Buddhist Practice in Contemporary Korea,['Robert E. Buswell Jr.']
The First Man: Le Premier Homme,['Albert Camus']
"The People's Guide To Deadly Drug Interactions: How To Protect Yourself From Life-Threatening Drug-Drug, Drug-Food, Drug-Vitamin Combinations","['Joe Graedon, MS', 'Teresa Graedon']"
Bethlehem Road,['Anne Perry']
Joseph Andrews (Konemann Classics),['Henry Fielding']
Growing as a Christian 101: A Guide to Stronger Faith in Plain Language (Christianity 101),"['Bruce Bickel', 'Stan Jantz']"
Living-room war,['Michael J. Arlen']
Choosing Your Destiny,['Steven Kiefel']
Report for Murder (Ulverscroft Mystery),['Val McDermid']
The Beast of Bray Road: Tailing Wisconsin's Werewolf,['Linda S. Godfrey']
How Not to Write a Novel: Confessions of a Mid-List Author,['David Armstrong']
"The Dutch Republic: Its Rise, Greatness, and Fall 1477-1806 (Oxford History of Early Modern Europe)",['Jonathan Irvine Israel']
Spirituality of the Psalms (Facets),['Walter Brueggemann']
Andrew Murray on the Holy Spirit,['Andrew Murray']
Zen of Code Optimization: The Ultimate Guide to Writing Software That Pushes PCs to the Limit,['Erik Bethke']
UNIX (TM) Relational Database Management (Prentice-Hall Software Series),"['Rod Manis', 'Evan Schaffer', 'Robert Jorgensen']"
The Lion King: A Read-Aloud Storybook,['Disney Book Group']
Reading and Writing Across Content Areas,"['Roberta L. Sejnost', 'Sharon Thiese']"
"The Connoisseur's Guide to Sushi: Everything You Need to Know About Sushi Varieties and Accompaniments, Etiquette and Dining Tips and More",['Dave Lowry']
pilgrim stories [from margaret pumphrey's pilgrim stories],['Margaret Blanche Pumphrey']
Brian's Hunt,['Gary Paulsen']
Chi Self-Massage: The Taoist Way of Rejuvenation,['Mantak Chia']
Chronicles of the Witch World,['Andre Norton']
The Heart Is a Lonely Hunter,['Carson McCullers']
"This Stranger, My Father",['Taylor Larsen']
Lords of Misrule: Mardi Gras and the Politics of Race in New Orleans,['James Gill']
Boston & Surrounding Communities Street Guide,['Adam Gamble']
"Dear Stranger, Dearest Friend: A Novel",['Laney Katz Becker']
Conservatively Speaking (Broadside Series),['Dr. Frank Luntz']
Fat Boy Saves World,['Ian Bone']
Moments Together for Intimacy: Devotions for Drawing Near to God and One Another,"['Dennis Rainey', 'Barbara Rainey']"
Plain Jane: A Novel of Jane Seymour (Tudor Women Series),['Laurien Gardner']
Robespierre and the French Revolution,['Ruth Scurr']
Handbook of Food Engineering Practice,"['Kenneth J. Valentas', 'Enrique Rotstein', 'R. Paul Singh']"
The Shadow and the Star,['Laura Kinsale']
Cinderella (Disney Princess) (Read-Aloud Storybook),"['RH Disney', 'Melissa Lagonegro']"
Pieces: A Year in Poems & Quilts,['Anna Grossnickle Hines']
Real Estate Investing in Canada: Creating Wealth with the ACRE System,['Don R. Campbell']
...If You Grew up with George Washington,"['Ann McGovern', 'Ruth Belov Gross']"
Star Craving Mad,['Elise Miller']
The Christmas Night Murder (Christine Bennett Mysteries),['Lee Harris']
The Magic Ladder to Success,['Napoleon Hill']
Self-Hypnosis: The Complete Manual for Health and Self-Change [Second Edition],"['Brian M. Alman', 'Peter Lambrou']"
"Developing European Regions?: Comparative Governance, Policy Networks and European Integration",['Ian Bache']
Rauschenberg,['Calvin Tomkins']
Romanovs and Mr. Gibbes,['Frances Welch']
James Dean: Fifty Years Ago,['Dennis Stock']
The Sorcerer's Companion: A Guide to the Magical World of Harry Potter,"['Allan Zola Kronzek', 'Elizabeth Kronzek']"
Pearl S. Buck: A Cultural Biography,"['Peter Conn', 'Peter J. Conn']"
If Germany Won World War II,['Bevin Alexander']
Exploring the Dynamics of Second Language Writing (Cambridge Applied Linguistics),['Barbara Kroll']
toning the sweep,['Angela Johnson']
"Dream: A Tale of Wonder, Wisdom & Wishes",['Susan V. Bosak']
The Travels of Marco Polo,['Marco Polo']
Captains of the City Streets (New York Review Children's Collection),['Esther Averill']
Chinese Women Through Chinese Eyes,['Li Yu-ning']
"Next Pope, The - Revised & Updated: A Behind-the-Scenes Look at How the Successor to John Paul II Will be Elected and Where He Will Lead The Church","[""Michael O'Brien""]"
Almost Heaven,['Judith McNaught']
Heart and Soul,['Kadir Nelson']
Fantasma de Canterville (Spanish Edition),['Oscar Wilde']
"The Bible Chronicle Atlas. The Amazing Ancient History Bible Family Tree Chart and Timeline Story. (A Christian Bible Study Guide within a Christian Art Work Print Display., Volume 1)","['Rose Publishing (Torrance, Calif.)']"
The Gods Themselves,['Isaac Asimov']
"Scriptural baptism,: A dialog between John Bapstead and Martin Childfont",['Uuras Saarnivaara']
MARS 2000: The Complete Guide to Robotic and Human Exploration of the Red Planet,['Roger Wiens']
Still Love in Strange Places,['Beth Kephart']
A Death in Victory,['Dan Snow']
"Ball Blue Book: A Guide to Home Canning, Freezing and Dehydration",['Alltrista Consumer Products']
The Lost Village,['Camilla Sten']
The Social Setting of Jesus and the Gospels,"['Wolfgang Stegemann', 'Bruce J. Malina', 'Gerd Theissen']"
What Makes You Not a Buddhist,['Dzongsar Jamyang Khyentse']
My Holy War: Dispatches from the Home Front,['Jonathan Raban']
The Pig Who Sang to the Moon : The Emotional World of Farm Animals,['Jeffrey Moussaieff Masson']
Pacific Northwest: A Photographic Tour (Photographic Tour (Random House)),"['Andrew Lamb', 'Bernard P. Hanby', 'Michael William Hawkes', 'Sheila C. Byers']"
Glory of life,['Michael Kumpfmüller']
Sandman Mystery Theatre (Book 2): The Face & the Brute,"['Matt Wagner', 'Steven T. Seagle']"
Hellstroms Hive,['Frank Herbert']
Scarne on Card Tricks,['John Scarne']
Late Bloomer: A Novel,['Rich Karlgaard']
The Thanksgiving Day Murder (Christine Bennett Mysteries),['Lee Harris']
A Time Of Darkness,['H. M. Hoover']
The New Resource Wars: Native and Environmental Struggles Against Multinational Corporations,['Al Gedicks']
"Thunder in the Sky (The Saga of the First Americans, Volume VI)",['William Sarabande']
Popski's Private Army.,['Vladimir Peniakoff']
Moments Together for Parents: For Drawing Near to God and One Another,"['Dennis Rainey', 'Barbara Rainey']"
Plato's Cosmology: The Timaeus of Plato,"['Plato', 'Francis M. Cornford']"
"Prescription: Baby (Maitland Maternity, Book 5)",['Leslie Maitland']
THE OTHER SIDE OF MIDNIGHT,['Sidney Sheldon']
The Country Between Us,['Carolyn Forché']
Starring Prima! : The Mouse of the Ballet Jolie,['Jacquelyn Mitchard']
Changes: A Love Story,['Ama Ata Aidoo']
Ip for 3G Networking Technologies for Mobile Communications,['David Wisely']
Salt Dancers,['Ursula Hegi']
Gaudy Night,['Dorothy Leigh Sayers']
Player piano,['Kurt Vonnegut']
Place of Truth (Stone of Light),['Christian Jacq']
Wayne Goddard's $50 Knife Shop,['Wayne Goddard']
Snowie Rolie (Rolie Polie Olie),['William Joyce']
The Hunter's Moon,['Philip Caputo']
Love Lessons (Arabesque),['Kayla Perrin']
Over The Hill,['Judy Leigh']
THE 2000 YEAR OLD MAN IN THE YEAR 2000.,['Carl Reiner']
Build Your Own Kitchen Cabinets,['Danny Proulx']
The Beautiful Mrs. Seidenman,['Andrzej Szczypiorski']
Operator #5: Blood Reign Of The Dictator,"[""Robert O'Neill""]"
"The Realms of the Gods (Immortals, The)",['Tamora Pierce']
The Home Child,['Genevieve Graham']
10 Button Book,['William Accorsi']
White Trash Cooking,['Ernest Matthew Mickler']
Combat general,"['Tim Moreman', 'Carl Smith', 'Gordon L. Rottman', 'Bruce Quarrie', 'Peter Antill']"
Crime Brulee (Culinary Food Writer),['Nancy Fairbanks']
"Whisker of Evil (Brown, Rita Mae)","['Rita Mae Brown', 'Sneaky Pie Brown']"
Playboy Adult magazine: June 2007,"['Kendra Wilkinson', 'Jon Warech']"
